player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,target_share,air_yards_share,wopr,pacr,racr
00-0033576,Eric Saubert,TE,TE,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,16,0,0,-0.440722493396606,0.024390243902439,0.0581818181818182,0.0773126385809313,,0
00-0033591,Noah Brown,WR,WR,2022,1,REG,2022_01_TB_DAL,DAL,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,9,68,0,85,25,4,-0.0994838898186572,0.219512195121951,0.238095238095238,0.495934959349594,,0.8
00-0033662,Cooper Rush,QB,QB,2022,1,REG,2022_01_TB_DAL,DAL,TB,7,13,64,0,0,155,13,2,-7.56040465075057,-3.75721988578637,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0.412903225806452,
00-0033699,Austin Ekeler,RB,RB,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,0,0,0,0,0,0,0,,,14,36,0,0,-7.59434531617444,4,4,36,0,-3,39,3,3.96076575480402,0.117647058823529,-0.0126050420168067,0.167647058823529,,-12
00-0033757,Robert Tonyan,TE,TE,2022,1,REG,2022_01_GB_MIN,GB,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,5,36,0,23,26,1,-2.50774515821831,0.142857142857143,0.105022831050228,0.287801696020874,,1.56521739130435
00-0033856,Leonard Fournette,RB,RB,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,0,,,21,127,0,6,1.98490905244176,2,2,10,0,-2,12,0,0.591946964268573,0.0740740740740741,-0.00655737704918033,0.106520947176685,,-5
00-0033857,JuJu Smith-Schuster,WR,WR,2022,1,REG,2022_01_KC_ARI,KC,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,8,79,0,82,25,3,1.62432945653563,0.205128205128205,0.269736842105263,0.496508097165992,,0.963414634146341
00-0033858,Jonnu Smith,TE,TE,2022,1,REG,2022_01_NE_MIA,NE,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,33,0,26,28,2,1.90719488199102,0.133333333333333,0.0931899641577061,0.265232974910394,,1.26923076923077
00-0033869,Mitchell Trubisky,QB,QB,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,21,38,194,1,0,301,77,8,-5.62461297670722,-7.08498745351224,3,9,0,1,1.22918966738507,0,0,0,0,0,0,0,,0,0,0,0.644518272425249,
00-0033871,Corey Davis,WR,WR,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,10,77,0,112,4,5,2.31927054369589,0.175438596491228,0.391608391608392,0.537283768862716,,0.6875
00-0033873,Patrick Mahomes,QB,QB,2022,1,REG,2022_01_KC_ARI,KC,ARI,30,39,360,5,0,304,192,22,33.1885251447301,11.784186730018,3,5,0,1,-0.849839891772717,0,0,0,0,0,0,0,,0,0,0,1.18421052631579,
00-0033879,O.J. Howard,TE,TE,2022,1,REG,2022_01_IND_HOU,HOU,IND,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,38,2,33,5,2,4.71538022905588,0.0555555555555556,0.12406015037594,0.170175438596491,,1.15151515151515
00-0033881,Evan Engram,TE,TE,2022,1,REG,2022_01_JAX_WAS,JAX,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,28,0,24,4,1,1.14592932430981,0.105263157894737,0.0662983425414365,0.204303576621111,,1.16666666666667
00-0033885,David Njoku,TE,TE,2022,1,REG,2022_01_CLE_CAR,CLE,CAR,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,7,0,2,5,0,-0.635899044573307,0.0333333333333333,0.00806451612903226,0.0556451612903226,,3.5
00-0033891,Zay Jones,WR,WR,2022,1,REG,2022_01_JAX_WAS,JAX,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,9,65,0,81,21,4,2.59296886948373,0.236842105263158,0.223756906077348,0.511892992148881,,0.802469135802469
00-0033893,Dalvin Cook,RB,RB,2022,1,REG,2022_01_GB_MIN,MIN,GB,0,0,0,0,0,0,0,0,,,20,90,0,5,-1.66877216828289,3,5,18,0,-8,32,1,-0.112180941039696,0.161290322580645,-0.0487804878048781,0.207789142407553,,-2.25
00-0033895,Gerald Everett,TE,TE,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,54,1,30,24,2,5.88982414326165,0.117647058823529,0.126050420168067,0.264705882352941,,1.8
00-0033897,Joe Mixon,RB,RB,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,0,,,27,82,0,2,-6.06111837804201,7,9,63,0,4,62,3,1.34711234938004,0.169811320754717,0.010752688172043,0.262243862852506,,15.75
00-0033906,Alvin Kamara,RB,RB,2022,1,REG,2022_01_NO_ATL,NO,ATL,0,0,0,0,0,0,0,0,,,9,39,0,1,-1.48391094373073,3,4,7,0,-3,14,1,-2.25040381355211,0.125,-0.0102389078498294,0.180332764505119,,-2.33333333333333
00-0033908,Cooper Kupp,WR,WR,2022,1,REG,2022_01_BUF_LA,LA,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,13,15,128,1,116,57,6,7.19957007839023,0.365853658536585,0.485355648535565,0.888529441779773,,1.10344827586207
00-0033921,Chris Godwin Jr.,WR,WR,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,35,0,0,35,1,2.2062776972889,0.111111111111111,0,0.166666666666667,,0
00-0033923,Kareem Hunt,RB,RB,2022,1,REG,2022_01_CLE_CAR,CLE,CAR,0,0,0,0,0,0,0,0,,,11,46,1,3,0.836340361796594,4,4,24,1,-4,28,2,1.75783154956298,0.133333333333333,-0.0161290322580645,0.188709677419355,,-6
00-0033925,D'Onta Foreman,RB,RB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,0,0,0,0,0,0,0,0,,,2,5,0,0,-0.559299235697836,0,0,0,0,0,0,0,,0,0,0,,
00-0033932,Kenny Golladay,WR,WR,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,22,0,13,9,1,0.754841224406846,0.0952380952380952,0.108333333333333,0.218690476190476,,1.69230769230769
00-0033943,Josh Reynolds,WR,WR,2022,1,REG,2022_01_PHI_DET,DET,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,28,0,41,8,1,0.853379881184083,0.0810810810810811,0.133986928104575,0.215412471294824,,0.682926829268293
00-0033948,Jamaal Williams,RB,RB,2022,1,REG,2022_01_PHI_DET,DET,PHI,0,0,0,0,0,0,0,0,,,11,28,2,3,-1.35190993672586,1,2,2,0,5,0,0,-1.36801630654372,0.0540540540540541,0.0163398692810458,0.0925189895778131,,0.4
00-0034073,Ross Dwelley,TE,TE,2022,1,REG,2022_01_SF_CHI,SF,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,11,0,15,0,1,1.40091642853804,0.0769230769230769,0.0735294117647059,0.16685520361991,,0.733333333333333
00-0034104,Cam Sims,WR,WR,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,29,0,0,-0.475606612861157,0.024390243902439,0.1,0.106585365853659,,0
00-0034115,Jeff Wilson,RB,RB,2022,1,REG,2022_01_SF_CHI,SF,CHI,0,0,0,0,0,0,0,0,,,9,22,0,0,-3.22897419112269,2,2,8,0,2,6,0,-1.24042204779107,0.0769230769230769,0.00980392156862745,0.122247360482655,,4
00-0034159,Will Dissly,TE,TE,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,43,1,12,31,1,3.0921132795047,0.111111111111111,0.0833333333333333,0.225,,3.58333333333333
00-0034164,Trenton Cannon,RB,RB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034208,Mike Boone,RB,RB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,2,0,2,0,0,-0.430172017193399,0.024390243902439,0.00727272727272727,0.0416762749445676,,1
00-0034253,Dontrell Hilliard,RB,RB,2022,1,REG,2022_01_NYG_TEN,TEN,NYG,0,0,0,0,0,0,0,0,,,2,8,0,0,-0.230745982611552,3,4,61,2,21,41,3,5.21181454218458,0.129032258064516,0.070945945945946,0.243210549258936,,2.9047619047619
00-0034270,Tyler Conklin,TE,TE,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,7,16,1,11,0,1,1.16066533715633,0.12280701754386,0.0384615384615385,0.211133603238866,,1.45454545454545
00-0034272,Marquez Valdes-Scantling,WR,WR,2022,1,REG,2022_01_KC_ARI,KC,ARI,0,0,0,0,0,0,0,0,,,1,-3,0,0,-1.00383371347561,4,4,44,0,22,22,3,3.53592065843986,0.102564102564103,0.0723684210526316,0.204504048582996,,2
00-0034279,Equanimeous St. Brown,WR,WR,2022,1,REG,2022_01_SF_CHI,CHI,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,18,1,34,0,1,1.37765616207616,0.176470588235294,0.209876543209877,0.411619462599855,,0.529411764705882
00-0034286,Richie James,WR,WR,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,0,,,1,2,0,0,-0.505291200708598,5,6,59,0,63,13,3,0.689392734901048,0.285714285714286,0.525,0.796071428571429,,0.936507936507937
00-0034297,Byron Pringle,WR,WR,2022,1,REG,2022_01_SF_CHI,CHI,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,22,0,51,0,1,0.643615404958837,0.117647058823529,0.314814814814815,0.396840958605665,,0.431372549019608
00-0034348,Courtland Sutton,WR,WR,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,7,72,0,121,13,3,5.74105917784971,0.170731707317073,0.44,0.56409756097561,,0.59504132231405
00-0034351,Dallas Goedert,TE,TE,2022,1,REG,2022_01_PHI_DET,PHI,DET,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,60,0,9,52,3,4.33716747432482,0.137931034482759,0.0692307692307692,0.255358090185676,,6.66666666666667
00-0034365,Ian Thomas,TE,TE,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,53,0,33,31,2,3.98758497266681,0.115384615384615,0.192982456140351,0.308164642375169,,1.60606060606061
00-0034367,Nyheim Hines,RB,RB,2022,1,REG,2022_01_IND_HOU,IND,HOU,0,0,0,0,0,0,0,0,,,3,4,0,0,-4.27519929653499,6,6,50,0,11,39,3,3.47010742791463,0.122448979591837,0.0351437699680511,0.208274108365391,,4.54545454545455
00-0034383,Dalton Schultz,TE,TE,2022,1,REG,2022_01_TB_DAL,DAL,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,9,62,0,60,10,2,2.97641849427503,0.219512195121951,0.168067226890756,0.446915351506456,,1.03333333333333
00-0034386,Justin Watson,WR,WR,2022,1,REG,2022_01_KC_ARI,KC,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,2,0,0,-0.468405289575458,0.0256410256410256,0.00657894736842105,0.0430668016194332,,0
00-0034407,Ray-Ray McCloud,WR,WR,2022,1,REG,2022_01_SF_CHI,SF,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,20,0,32,0,1,0.261477887746878,0.0769230769230769,0.156862745098039,0.225188536953243,,0.625
00-0034411,Russell Gage,WR,WR,2022,1,REG,2022_01_TB_DAL,TB,DAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,13,0,6,7,0,0.345072990050539,0.0740740740740741,0.019672131147541,0.12488160291439,,2.16666666666667
00-0034414,Boston Scott,RB,RB,2022,1,REG,2022_01_PHI_DET,PHI,DET,0,0,0,0,0,0,0,0,,,4,10,1,1,-1.83871349005494,0,0,0,0,0,0,0,,0,0,0,,
00-0034418,Cedrick Wilson Jr.,WR,WR,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,1,8,0,0,0.546419185353443,2,2,20,0,17,3,0,-0.0913877004059032,0.0645161290322581,0.0618181818181818,0.140046920821114,,1.17647058823529
00-0034419,Braxton Berrios,WR,WR,2022,1,REG,2022_01_BAL_NYJ,NYJ,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,6,37,0,12,25,2,0.363741808512714,0.105263157894737,0.041958041958042,0.187265366212735,,3.08333333333333
00-0034487,Trent Sherfield,WR,WR,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,8,0,23,0,0,0.0973028944572434,0.0645161290322581,0.0836363636363636,0.155319648093842,,0.347826086956522
00-0034646,Brandon Powell,WR,WR,2022,1,REG,2022_01_BUF_LA,LA,BUF,0,0,0,0,0,0,0,0,,,1,3,0,0,0.527520344243385,1,1,10,0,3,7,1,0.818054475355893,0.024390243902439,0.0125523012552301,0.0453719767323196,,3.33333333333333
00-0034681,Chase Edmonds,RB,RB,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,12,25,0,0,-4.8806128280703,4,4,40,0,17,23,3,4.36351558868773,0.129032258064516,0.0618181818181818,0.236821114369501,,2.35294117647059
00-0034750,Rashaad Penny,RB,RB,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,0,0,0,0,0,0,0,,,12,60,0,2,0.818155646382365,2,3,7,0,-8,15,1,0.0128249349654652,0.111111111111111,-0.0555555555555556,0.127777777777778,,-0.875
00-0034753,Mark Andrews,TE,TE,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,7,52,0,99,11,3,3.77853282180149,0.241379310344828,0.275,0.554568965517241,,0.525252525252525
00-0034775,Christian Kirk,WR,WR,2022,1,REG,2022_01_JAX_WAS,JAX,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,12,117,0,128,50,3,3.28253659047479,0.315789473684211,0.353591160220994,0.721198022681012,,0.9140625
00-0034777,DJ Chark,WR,WR,2022,1,REG,2022_01_PHI_DET,DET,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,8,52,1,124,16,3,3.85406317765592,0.216216216216216,0.405228758169935,0.607984455043279,,0.419354838709677
00-0034791,Nick Chubb,RB,RB,2022,1,REG,2022_01_CLE_CAR,CLE,CAR,0,0,0,0,0,0,0,0,,,22,141,0,6,4.89997208764544,1,1,2,0,-7,9,0,-0.710848427494057,0.0333333333333333,-0.0282258064516129,0.030241935483871,,-0.285714285714286
00-0034796,Lamar Jackson,QB,QB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,17,30,213,3,1,360,66,8,4.23965240362563,-3.64747181020934,6,17,0,2,0.259624411643017,0,0,0,0,0,0,0,,0,0,0,0.591666666666667,
00-0034798,Durham Smythe,TE,TE,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,14,0,12,2,1,0.356300640502013,0.0645161290322581,0.0436363636363636,0.127319648093842,,1.16666666666667
00-0034827,DJ Moore,WR,WR,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,0,0,0,0,0,0,0,0,,,1,7,0,0,0.378508499125019,3,6,43,0,53,17,2,0.759773652534932,0.230769230769231,0.309941520467836,0.563112910481332,,0.811320754716981
00-0034829,Mike Gesicki,TE,TE,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,1,0,0,1,0,-0.54931735212449,0.032258064516129,0,0.0483870967741936,,0
00-0034830,Hayden Hurst,TE,TE,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,8,46,0,26,22,3,-3.28781293268548,0.150943396226415,0.0698924731182796,0.275339825522418,,1.76923076923077
00-0034844,Saquon Barkley,RB,RB,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,0,,,18,164,1,7,7.37394650600618,6,7,30,0,-4,42,0,-4.1333248173031,0.333333333333333,-0.0333333333333333,0.476666666666667,,-7.5
00-0034845,Sony Michel,RB,RB,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,0,0,0,0,0,0,0,,,7,12,0,1,-1.86363503639586,0,0,0,0,0,0,0,,0,0,0,,
00-0034854,KhaDarel Hodge,WR,WR,2022,1,REG,2022_01_NO_ATL,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,38,0,25,13,1,1.72168434062041,0.09375,0.0886524822695036,0.202681737588653,,1.52
00-0034855,Baker Mayfield,QB,QB,2022,1,REG,2022_01_CLE_CAR,CAR,CLE,16,27,235,1,1,171,145,7,-1.61862191019463,-9.17372898413585,5,6,1,2,2.30085762520321,0,0,0,0,0,0,0,,0,0,0,1.37426900584795,
00-0034857,Josh Allen,QB,QB,2022,1,REG,2022_01_BUF_LA,BUF,LA,26,31,297,3,2,227,114,15,13.6464576065825,11.333648764318,10,56,1,4,5.8675307907979,0,0,0,0,0,0,0,,0,0,0,1.30837004405286,
00-0034860,Dante Pettis,WR,WR,2022,1,REG,2022_01_SF_CHI,CHI,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,51,1,21,30,1,5.44216328114271,0.0588235294117647,0.12962962962963,0.178976034858388,,2.42857142857143
00-0034959,Andrew Beck,FB,RB,2022,1,REG,2022_01_DEN_SEA,DEN,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,52,0,23,32,2,3.41527287522331,0.0731707317073171,0.0836363636363636,0.16830155210643,,2.26086956521739
00-0034960,Jakobi Meyers,WR,WR,2022,1,REG,2022_01_NE_MIA,NE,MIA,0,0,0,0,0,0,0,0,,,1,7,0,1,0.548386981710792,4,6,55,0,90,1,2,4.04717121715657,0.2,0.32258064516129,0.525806451612903,,0.611111111111111
00-0034970,Irv Smith,TE,TE,2022,1,REG,2022_01_GB_MIN,MIN,GB,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,2,0,0,3,0,0,-0.648077606398147,0.0645161290322581,0.0182926829268293,0.109579071597168,,0
00-0034972,Alexander Mattison,RB,RB,2022,1,REG,2022_01_GB_MIN,MIN,GB,0,0,0,0,0,0,0,0,,,8,36,0,2,0.239472795045003,0,0,0,0,0,0,0,,0,0,0,,
00-0034975,Justice Hill,RB,RB,2022,1,REG,2022_01_BAL_NYJ,BAL,NYJ,0,0,0,0,0,0,0,0,,,2,4,0,0,-0.448364890122321,2,2,7,0,3,4,0,-0.382207377464511,0.0689655172413793,0.00833333333333333,0.109281609195402,,2.33333333333333
00-0034983,Hunter Renfrow,WR,WR,2022,1,REG,2022_01_LV_LAC,LV,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,6,21,0,31,7,2,-4.60436195689533,0.171428571428571,0.0909090909090909,0.320779220779221,,0.67741935483871
00-0035021,Ashton Dulin,WR,WR,2022,1,REG,2022_01_IND_HOU,IND,HOU,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,6,46,0,95,10,2,1.07440528232837,0.122448979591837,0.303514376996805,0.396133533285519,,0.48421052631579
00-0035125,Alec Ingold,FB,RB,2022,1,REG,2022_01_NE_MIA,MIA,NE,0,0,0,0,0,0,0,0,,,1,2,0,1,0.531584968790412,1,2,8,0,28,5,0,-0.90252647199668,0.0645161290322581,0.101818181818182,0.168046920821114,,0.285714285714286
00-0035140,Mecole Hardman,WR,WR,2022,1,REG,2022_01_KC_ARI,KC,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,6,16,1,86,11,2,1.33206112199696,0.153846153846154,0.282894736842105,0.428795546558704,,0.186046511627907
00-0035146,Trace McSorley,QB,QB,2022,1,REG,2022_01_KC_ARI,ARI,KC,2,4,12,0,0,17,4,1,-1.50987532211002,-23.2007399201393,3,20,0,1,0.745036166044883,0,0,0,0,0,0,0,,0,0,0,0.705882352941177,
00-0035208,Olamide Zaccheaus,WR,WR,2022,1,REG,2022_01_NO_ATL,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,49,0,39,10,1,-3.29627906298265,0.125,0.138297872340426,0.284308510638298,,1.25641025641026
00-0035215,Deonte Harty,WR,WR,2022,1,REG,2022_01_NO_ATL,NO,ATL,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,4,0,-4,8,0,0.394207971403375,0.03125,-0.0136518771331058,0.0373186860068259,,0
00-0035216,Diontae Johnson,WR,WR,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,12,55,0,115,-2,2,-1.51367998470036,0.324324324324324,0.382059800664452,0.753928346951603,,0.478260869565217
00-0035217,Benny Snell,RB,RB,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035222,Zach Gentry,TE,TE,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,40,0,0,40,1,1.60970677697333,0.0540540540540541,0,0.0810810810810811,,0
00-0035228,Kyler Murray,QB,QB,2022,1,REG,2022_01_KC_ARI,ARI,KC,22,34,193,2,0,250,111,11,0.351660818647593,1.1456741951406,5,29,0,1,0.523658372432692,0,0,0,0,0,0,0,,0,0,0,0.772,
00-0035229,T.J. Hockenson,TE,TE,2022,1,REG,2022_01_PHI_DET,DET,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,7,38,0,42,23,3,-3.95843914384022,0.189189189189189,0.137254901960784,0.379862215156333,,0.904761904761905
00-0035243,Miles Sanders,RB,RB,2022,1,REG,2022_01_PHI_DET,PHI,DET,0,0,0,0,0,0,0,0,,,13,96,1,4,5.30688267637743,2,2,9,0,-3,12,0,-0.922020712634549,0.0689655172413793,-0.0230769230769231,0.0872944297082228,,-3
00-0035250,Devin Singletary,RB,RB,2022,1,REG,2022_01_BUF_LA,BUF,LA,0,0,0,0,0,0,0,0,,,8,48,0,2,1.03444418229628,2,2,14,0,-8,22,2,1.0501258833101,0.0645161290322581,-0.0352422907488987,0.072104590024158,,-1.75
00-0035261,Tony Pollard,RB,RB,2022,1,REG,2022_01_TB_DAL,DAL,TB,0,0,0,0,0,0,0,0,,,6,8,0,0,-4.05567227432039,2,2,14,0,1,13,0,-2.05822650471237,0.0487804878048781,0.00280112044817927,0.0751315160210426,,14
00-0035345,Chris Myarick,TE,TE,2022,1,REG,2022_01_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,1,1,1,0,1,1.1235902463668,0.0476190476190476,0.00833333333333333,0.0772619047619048,,1
00-0035399,Stanley Morgan,WR,WR,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035414,Jalen Guyton,WR,WR,2022,1,REG,2022_01_LV_LAC,LAC,LV,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,28,0,0,-1.34667817947621,0.0294117647058824,0.117647058823529,0.126470588235294,,0
00-0035500,Greg Dortch,WR,WR,2022,1,REG,2022_01_KC_ARI,ARI,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,9,63,0,62,31,3,3.31763147271704,0.25,0.232209737827715,0.537546816479401,,1.01612903225806
00-0035527,Andy Isabella,WR,WR,2022,1,REG,2022_01_KC_ARI,ARI,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,10,0,30,4,1,-0.254880248277914,0.0833333333333333,0.112359550561798,0.203651685393258,,0.333333333333333
00-0035547,Joseph Fortson,TE,TE,2022,1,REG,2022_01_KC_ARI,KC,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,1,1,1,0,1,0.488749421929242,0.0256410256410256,0.00328947368421053,0.0407641700404858,,1
00-0035572,Parker Hesse,TE,TE,2022,1,REG,2022_01_NO_ATL,ATL,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,5,0,9,4,1,0.678941404214129,0.0625,0.0319148936170213,0.116090425531915,,0.555555555555556
00-0035593,Juwann Winfree,WR,WR,2022,1,REG,2022_01_GB_MIN,GB,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,17,0,12,5,1,2.00393885775702,0.0285714285714286,0.0547945205479452,0.0812133072407045,,1.41666666666667
00-0035594,Travis Homer,RB,RB,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,0,0,0,0,0,0,0,,,1,2,0,0,-0.278283093008213,0,0,0,0,0,0,0,,0,0,0,,
00-0035631,Drew Sample,TE,TE,2022,1,REG,2022_01_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,2,0,2,0,0,-1.53081965090902,0.0188679245283019,0.00537634408602151,0.0320653276526679,,1
00-0035639,Parris Campbell,WR,WR,2022,1,REG,2022_01_IND_HOU,IND,HOU,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,37,0,20,27,3,2.37606515485095,0.0816326530612245,0.0638977635782748,0.167177414096629,,1.85
00-0035640,DK Metcalf,WR,WR,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,7,36,0,31,5,1,-4.68809771549422,0.259259259259259,0.215277777777778,0.539583333333333,,1.16129032258065
00-0035644,Noah Fant,TE,TE,2022,1,REG,2022_01_DEN_SEA,SEA,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,16,0,15,14,1,-0.750653098628391,0.148148148148148,0.104166666666667,0.295138888888889,,1.06666666666667
00-0035645,Gunner Olszewski,WR,WR,2022,1,REG,2022_01_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035657,Damien Harris,RB,RB,2022,1,REG,2022_01_NE_MIA,NE,MIA,0,0,0,0,0,0,0,0,,,9,48,0,2,-0.0895860792370513,2,3,10,0,4,5,1,-0.332213669084013,0.1,0.014336917562724,0.160035842293907,,2.5
00-0035659,Terry McLaurin,WR,WR,2022,1,REG,2022_01_JAX_WAS,WAS,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,4,58,1,75,20,2,5.06867737881839,0.0975609756097561,0.258620689655172,0.327375946173255,,0.773333333333333
00-0035662,Marquise Brown,WR,WR,2022,1,REG,2022_01_KC_ARI,ARI,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,6,43,1,101,3,2,4.50790185434744,0.166666666666667,0.378277153558052,0.514794007490637,,0.425742574257426
00-0035664,Darrell Henderson,RB,RB,2022,1,REG,2022_01_BUF_LA,LA,BUF,0,0,0,0,0,0,0,0,,,13,47,0,2,-0.372417080274317,5,5,26,0,2,24,1,-1.29788674216252,0.121951219512195,0.00836820083682008,0.188784569854067,,13
